
Initialized RTC: 0x01Dev config complete
SCAN START
RSSI: -67 [da:00:ae:70:07:2c]
RSSI: -75 [da:00:ae:7c:07:4c]
RSSI: -75 [da:00:ae:7c:07:4c]
RSSI: -81 [da:00:ae:8a:07:7c]
RSSI: -79 [da:00:ae:8a:07:7c]
RSSI: -78 [da:00:ae:97:07:9c]
RSSI: -73 [da:00:ae:a3:07:cc]
RSSI: -70 [da:00:ae:a3:07:cc]
RSSI: -70 [da:00:ae:b1:07:ec]
RSSI: -71 [da:00:ae:b1:07:ec]
RSSI: -68 [da:00:ae:be:08:0c]
RSSI: -72 [da:00:ae:ca:08:3c]
RSSI: -70 [da:00:ae:ca:08:3c]
RSSI: -74 [da:00:ae:d8:08:5c]
RSSI: -74 [da:00:ae:d8:08:5c]
RSSI: -73 [da:00:ae:e5:08:8c]
RSSI: -73 [da:00:ae:e5:08:8c]
RSSI: -83 [da:00:ae:e5:08:8c]
RSSI: -82 [da:00:ae:f1:08:ac]
RSSI: -75 [da:00:ae:ff:08:dc]
RSSI: -86 [da:00:ae:ff:08:dc]
RSSI: -76 [da:00:af:0c:08:fc]
RSSI: -73 [da:00:af:0c:08:fc]
RSSI: -81 [da:00:af:18:09:1c]
RSSI: -75 [da:00:af:18:09:1c]
RSSI: -74 [da:00:af:26:09:4c]
RSSI: -78 [da:00:af:26:09:4c]
RSSI: -79 [da:00:af:33:09:6c]
RSSI: -77 [da:00:af:33:09:6c]
RSSI: -78 [da:00:af:40:09:9c]
RSSI: -83 [da:00:af:40:09:9c]
RSSI: -77 [da:00:af:4d:09:bc]
RSSI: -79 [da:00:af:5a:09:dc]
RSSI: -75 [da:00:af:5a:09:dc]
RSSI: -74 [da:00:af:67:0a:0c]
RSSI: -75 [da:00:af:67:0a:0c]
RSSI: -74 [da:00:af:74:0a:2c]
RSSI: -75 [da:00:af:81:0a:5c]
RSSI: -74 [da:00:af:81:0a:5c]
RSSI: -75 [da:00:af:8e:0a:7c]
RSSI: -75 [da:00:af:8e:0a:7c]
RSSI: -75 [da:00:af:9b:0a:ac]
RSSI: -72 [da:00:af:a8:0a:cc]
RSSI: -71 [da:00:af:b5:0a:fc]
RSSI: -75 [da:00:af:c2:0b:1c]
RSSI: -75 [da:00:af:c2:0b:1c]
RSSI: -74 [da:00:af:cf:0b:4c]
RSSI: -75 [da:00:af:dc:0b:6c]
RSSI: -84 [da:00:af:e9:0b:9c]
RSSI: -77 [da:00:af:e9:0b:9c]
RSSI: -76 [da:00:af:f7:0b:bc]
RSSI: -77 [da:00:b0:03:0b:ec]
RSSI: -83 [da:00:b0:11:0c:0c]
RSSI: -78 [da:00:b0:11:0c:0c]
RSSI: -78 [da:00:b0:1e:0c:3c]
RSSI: -81 [da:00:b0:1e:0c:3c]
RSSI: -83 [da:00:b0:2a:0c:5c]
RSSI: -82 [da:00:b0:2a:0c:5c]
RSSI: -82 [da:00:b0:38:0c:7c]
RSSI: -78 [da:00:b0:45:0c:ac]
RSSI: -88 [da:00:b0:45:0c:ac]
RSSI: -74 [da:00:b0:52:0c:cc]
RSSI: -84 [da:00:b0:5f:0c:fc]
RSSI: -73 [da:00:b0:6c:0d:1c]
RSSI: -80 [da:00:b0:6c:0d:1c]
RSSI: -76 [da:00:b0:79:0d:4c]
RSSI: -74 [da:00:b0:79:0d:4c]
RSSI: -80 [da:00:b0:86:0d:6c]
RSSI: -75 [da:00:b0:86:0d:6c]
RSSI: -82 [da:00:b0:94:0d:9c]
RSSI: -76 [da:00:b0:a0:0d:bc]
RSSI: -75 [da:00:b0:a0:0d:bc]
RSSI: -75 [da:00:b0:ae:0d:ec]
RSSI: -82 [da:00:b0:bb:0e:0c]
RSSI: -74 [da:00:b0:c7:0e:2c]
RSSI: -72 [da:00:b0:d5:0e:5c]
RSSI: -78 [da:00:b0:e2:0e:8c]
RSSI: -77 [da:00:b0:ef:0e:ac]
RSSI: -72 [da:00:b0:fc:0e:dc]
RSSI: -89 [da:00:b1:09:0e:fc]
RSSI: -74 [da:00:b1:09:0e:fc]
RSSI: -84 [da:00:b1:16:0f:1c]
RSSI: -85 [da:00:b1:16:0f:1c]
RSSI: -76 [da:00:b1:23:0f:4c]
RSSI: -87 [da:00:b1:31:0f:6c]
RSSI: -79 [da:00:b1:31:0f:6c]
RSSI: -80 [da:00:b1:3d:0f:9c]
RSSI: -79 [da:00:b1:4b:0f:bc]
RSSI: -78 [da:00:b1:4b:0f:bc]
RSSI: -77 [da:00:b1:58:0f:ec]
RSSI: -77 [da:00:b1:65:10:0c]
RSSI: -87 [da:00:b1:65:10:0c]
RSSI: -76 [da:00:b1:72:10:3c]
RSSI: -76 [da:00:b1:72:10:3c]
RSSI: -85 [da:00:b1:7f:10:5c]
RSSI: -84 [da:00:b1:7f:10:5c]
RSSI: -75 [da:00:b1:7f:10:5c]
RSSI: -75 [da:00:b1:7f:10:5c]
RSSI: -83 [da:00:b1:8c:10:7c]
RSSI: -75 [da:00:b1:8c:10:7c]
RSSI: -81 [da:00:b1:9e:10:bc]
RSSI: -74 [da:00:b1:af:10:ec]
RSSI: -75 [da:00:b1:bb:11:0c]
RSSI: -78 [da:00:b1:c9:11:3c]
RSSI: -76 [da:00:b1:c9:11:3c]
RSSI: -74 [da:00:b1:d6:11:5c]
RSSI: -76 [da:00:b1:e3:11:8c]
RSSI: -82 [da:00:b1:f0:11:ac]
RSSI: -77 [da:00:b1:f0:11:ac]
RSSI: -75 [da:00:b1:fe:11:dc]
RSSI: -85 [da:00:b1:fe:11:dc]
RSSI: -80 [da:00:b2:0a:11:fc]
RSSI: -80 [da:00:b2:0a:11:fc]
RSSI: -87 [da:00:b2:18:12:2c]
RSSI: -80 [da:00:b2:18:12:2c]
RSSI: -73 [da:00:b2:25:12:4c]
RSSI: -88 [da:00:b2:25:12:4c]
RSSI: -80 [da:00:b2:32:12:6c]
RSSI: -72 [da:00:b2:32:12:6c]
RSSI: -87 [da:00:b2:3f:12:9c]
RSSI: -79 [da:00:b2:3f:12:9c]
RSSI: -72 [da:00:b2:4c:12:cc]
RSSI: -86 [da:00:b2:4c:12:cc]
RSSI: -78 [da:00:b2:59:12:ec]
RSSI: -74 [da:00:b2:59:12:ec]
RSSI: -82 [da:00:b2:66:13:0c]
RSSI: -78 [da:00:b2:74:13:3c]
RSSI: -77 [da:00:b2:80:13:5c]
RSSI: -75 [da:00:b2:8e:13:8c]
RSSI: -74 [da:00:b2:8e:13:8c]
RSSI: -73 [da:00:b2:8e:13:8c]
RSSI: -74 [da:00:b2:9b:13:ac]
RSSI: -76 [da:00:b2:a8:13:cc]
RSSI: -73 [da:00:b2:b5:13:fc]
RSSI: -78 [da:00:b2:c3:14:1c]
RSSI: -79 [da:00:b2:dd:14:6c]
RSSI: -81 [da:00:b2:ea:14:9c]
RSSI: -80 [da:00:b2:ea:14:9c]
RSSI: -72 [da:00:b2:f7:14:bc]
RSSI: -80 [da:00:b2:f7:14:bc]
RSSI: -77 [da:00:b3:04:14:ec]
RSSI: -72 [da:00:b3:04:14:ec]
RSSI: -77 [da:00:b3:12:15:0c]
RSSI: -74 [da:00:b3:12:15:0c]
RSSI: -72 [da:00:b3:1e:15:3c]
RSSI: -77 [da:00:b3:1e:15:3c]
RSSI: -75 [da:00:b3:2c:15:5c]
RSSI: -73 [da:00:b3:2c:15:5c]
RSSI: -79 [da:00:b3:39:15:8c]
RSSI: -79 [da:00:b3:39:15:8c]
RSSI: -80 [da:00:b3:46:15:ac]
RSSI: -83 [da:00:b3:53:15:dc]
RSSI: -83 [da:00:b3:53:15:dc]
RSSI: -78 [da:00:b3:61:15:fc]
RSSI: -80 [da:00:b3:61:15:fc]
RSSI: -78 [da:00:b3:6d:16:2c]
RSSI: -77 [da:00:b3:7b:16:4c]
RSSI: -82 [da:00:b3:88:16:7c]
RSSI: -82 [da:00:b3:a3:00:2c]
RSSI: -90 [da:00:b3:bd:00:7c]
RSSI: -86 [da:00:b3:ca:00:9c]
RSSI: -87 [da:00:b3:d8:00:cc]
RSSI: -83 [da:00:b3:e4:00:ec]
RSSI: -74 [da:00:b3:f2:01:1c]
RSSI: -79 [da:00:b3:f2:01:1c]
RSSI: -76 [da:00:b3:ff:01:3c]
RSSI: -73 [da:00:b3:ff:01:3c]
RSSI: -78 [da:00:b4:0c:01:6c]
RSSI: -76 [da:00:b4:0c:01:6c]
RSSI: -77 [da:00:b4:19:01:8c]
RSSI: -74 [da:00:b4:27:01:bc]
RSSI: -72 [da:00:b4:27:01:bc]
RSSI: -75 [da:00:b4:33:01:dc]
RSSI: -73 [da:00:b4:33:01:dc]
RSSI: -75 [da:00:b4:41:02:0c]
RSSI: -72 [da:00:b4:4e:02:2c]
RSSI: -75 [da:00:b4:5b:02:5c]
RSSI: -76 [da:00:b4:69:02:7c]
RSSI: -75 [da:00:b4:69:02:7c]
RSSI: -74 [da:00:b4:76:02:ac]
RSSI: -72 [da:00:b4:83:02:cc]
RSSI: -71 [da:00:b4:90:02:fc]
RSSI: -69 [da:00:b4:90:02:fc]
RSSI: -68 [da:00:b4:9e:03:1c]
RSSI: -70 [da:00:b4:9e:03:1c]
RSSI: -68 [da:00:b4:aa:03:4c]
RSSI: -68 [da:00:b4:aa:03:4c]
RSSI: -71 [da:00:b4:b8:03:6c]
RSSI: -71 [da:00:b4:b8:03:6c]
RSSI: -69 [da:00:b4:b8:03:6c]
RSSI: -69 [da:00:b4:b8:03:6c]
RSSI: -69 [da:00:b4:c5:03:9c]
RSSI: -74 [da:00:b4:c5:03:9c]
RSSI: -73 [da:00:b4:d2:03:bc]
RSSI: -72 [da:00:b4:d2:03:bc]
RSSI: -83 [da:00:b4:e0:03:ec]
RSSI: -89 [da:00:b4:e0:03:ec]
RSSI: -77 [da:00:b4:ed:04:0c]
RSSI: -72 [da:00:b4:fa:04:2c]
RSSI: -71 [da:00:b4:fa:04:2c]
RSSI: -66 [da:00:b5:07:04:5c]
RSSI: -65 [da:00:b5:07:04:5c]
RSSI: -64 [da:00:b5:15:04:7c]
RSSI: -60 [da:00:b5:22:04:ac]
RSSI: -59 [da:00:b5:2f:04:cc]
RSSI: -60 [da:00:b5:3d:04:fc]
RSSI: -58 [da:00:b5:3d:04:fc]
RSSI: -56 [da:00:b5:49:05:1c]
RSSI: -56 [da:00:b5:49:05:1c]
RSSI: -59 [da:00:b5:49:05:1c]
RSSI: -56 [da:00:b5:57:05:4c]
RSSI: -56 [da:00:b5:57:05:4c]
RSSI: -58 [da:00:b5:64:05:6c]
RSSI: -56 [da:00:b5:64:05:6c]
RSSI: -54 [da:00:b5:71:05:9c]
RSSI: -58 [da:00:b5:71:05:9c]
RSSI: -56 [da:00:b5:7f:05:bc]
RSSI: -54 [da:00:b5:7f:05:bc]
RSSI: -58 [da:00:b5:8c:05:ec]
RSSI: -57 [da:00:b5:8c:05:ec]
RSSI: -57 [da:00:b5:8c:05:ec]
RSSI: -58 [da:00:b5:99:06:0c]
RSSI: -59 [da:00:b5:99:06:0c]
RSSI: -57 [da:00:b5:a6:06:3c]
RSSI: -56 [da:00:b5:a6:06:3c]
RSSI: -59 [da:00:b5:b4:06:5c]
RSSI: -58 [da:00:b5:b4:06:5c]
RSSI: -61 [da:00:b5:c1:06:8c]
RSSI: -60 [da:00:b5:ce:06:ac]
RSSI: -63 [da:00:b5:dc:06:dc]
RSSI: -67 [da:00:b5:e8:06:fc]
RSSI: -67 [da:00:b5:e8:06:fc]
RSSI: -70 [da:00:b5:f6:07:2c]
RSSI: -71 [da:00:b5:f6:07:2c]
RSSI: -74 [da:00:b5:f6:07:2c]
RSSI: -79 [da:00:b6:04:07:5c]
RSSI: -85 [da:00:b6:10:07:7c]
RSSI: -71 [da:00:b6:1e:07:9c]
RSSI: -74 [da:00:b6:1e:07:9c]
RSSI: -68 [da:00:b6:2b:07:cc]
RSSI: -68 [da:00:b6:2b:07:cc]
RSSI: -72 [da:00:b6:38:07:ec]
RSSI: -67 [da:00:b6:38:07:ec]
RSSI: -67 [da:00:b6:38:07:ec]
RSSI: -71 [da:00:b6:46:08:1c]
RSSI: -71 [da:00:b6:46:08:1c]
RSSI: -70 [da:00:b6:53:08:3c]
RSSI: -70 [da:00:b6:53:08:3c]
RSSI: -72 [da:00:b6:60:08:6c]
RSSI: -75 [da:00:b6:60:08:6c]
RSSI: -76 [da:00:b6:6e:08:8c]
RSSI: -78 [da:00:b6:7b:08:bc]
RSSI: -77 [da:00:b6:95:09:0c]
RSSI: -75 [da:00:b6:95:09:0c]
RSSI: -74 [da:00:b6:a3:09:2c]
RSSI: -79 [da:00:b6:b0:09:5c]
RSSI: -79 [da:00:b6:bd:09:7c]
RSSI: -86 [da:00:b6:bd:09:7c]
RSSI: -77 [da:00:b6:cb:09:ac]
RSSI: -84 [da:00:b6:cb:09:ac]
RSSI: -84 [da:00:b6:d8:09:cc]
RSSI: -75 [da:00:b6:d8:09:cc]
RSSI: -82 [da:00:b6:e5:09:fc]
RSSI: -79 [da:00:b6:e5:09:fc]
RSSI: -73 [da:00:b6:f3:0a:2c]
RSSI: -80 [da:00:b6:f3:0a:2c]
RSSI: -80 [da:00:b7:00:0a:4c]
RSSI: -74 [da:00:b7:00:0a:4c]
RSSI: -82 [da:00:b7:0d:0a:7c]
RSSI: -84 [da:00:b7:0d:0a:7c]
RSSI: -86 [da:00:b7:1b:0a:9c]
RSSI: -74 [da:00:b7:27:0a:cc]
RSSI: -77 [da:00:b7:35:0a:ec]
RSSI: -82 [da:00:b7:43:0b:1c]
RSSI: -81 [da:00:b7:43:0b:1c]
RSSI: -75 [da:00:b7:4f:0b:3c]
RSSI: -76 [da:00:b7:4f:0b:3c]
RSSI: -80 [da:00:b7:5d:0b:6c]
RSSI: -80 [da:00:b7:5d:0b:6c]
RSSI: -89 [da:00:b7:6b:0b:8c]
RSSI: -80 [da:00:b7:6b:0b:8c]
RSSI: -74 [da:00:b7:77:0b:bc]
RSSI: -84 [da:00:b7:77:0b:bc]
RSSI: -78 [da:00:b7:85:0b:dc]
RSSI: -73 [da:00:b7:85:0b:dc]
RSSI: -83 [da:00:b7:93:0c:0c]
RSSI: -79 [da:00:b7:93:0c:0c]
RSSI: -80 [da:00:b7:93:0c:0c]
RSSI: -77 [da:00:b7:ad:0c:5c]
RSSI: -74 [da:00:b7:d5:0c:cc]
RSSI: -81 [da:00:b7:e3:0c:fc]
RSSI: -81 [da:00:b7:ef:0d:1c]
RSSI: -76 [da:00:b7:ef:0d:1c]
RSSI: -74 [da:00:b7:fd:0d:4c]
RSSI: -82 [da:00:b7:fd:0d:4c]
RSSI: -77 [da:00:b8:0b:0d:6c]
RSSI: -87 [da:00:b8:17:0d:9c]
RSSI: -88 [da:00:b8:17:0d:9c]
RSSI: -91 [da:00:b8:25:0d:bc]
RSSI: -79 [da:00:b8:33:0d:ec]
RSSI: -71 [da:00:b8:33:0d:ec]
RSSI: -82 [da:00:b8:3f:0e:0c]
RSSI: -75 [da:00:b8:3f:0e:0c]
RSSI: -80 [da:00:b8:4d:0e:3c]
RSSI: -76 [da:00:b8:5b:0e:5c]
RSSI: -81 [da:00:b8:75:0e:ac]
RSSI: -72 [da:00:b8:75:0e:ac]
RSSI: -75 [da:00:b8:90:0e:fc]
RSSI: -81 [da:00:b8:9d:0f:2c]
RSSI: -79 [da:00:b8:9d:0f:2c]
RSSI: -80 [da:00:b8:ab:0f:4c]
RSSI: -83 [da:00:b8:ab:0f:4c]
RSSI: -82 [da:00:b8:b8:0f:7c]
RSSI: -79 [da:00:b8:c6:0f:9c]
RSSI: -87 [da:00:b8:d3:0f:cc]
RSSI: -87 [da:00:b8:d3:0f:cc]
RSSI: -76 [da:00:b8:e0:0f:ec]
RSSI: -78 [da:00:b8:e0:0f:ec]
RSSI: -78 [da:00:b8:e0:0f:ec]
RSSI: -82 [da:00:b8:ee:10:1c]
RSSI: -75 [da:00:b8:ee:10:1c]
RSSI: -74 [da:00:b8:ee:10:1c]
RSSI: -80 [da:00:b8:fb:10:4c]
RSSI: -78 [da:00:b9:08:10:6c]
RSSI: -72 [da:00:b9:16:10:9c]
RSSI: -80 [da:00:b9:23:10:bc]
RSSI: -72 [da:00:b9:23:10:bc]
RSSI: -78 [da:00:b9:30:10:ec]
RSSI: -73 [da:00:b9:3e:11:0c]
RSSI: -77 [da:00:b9:3e:11:0c]
RSSI: -78 [da:00:b9:4c:11:3c]
RSSI: -73 [da:00:b9:4c:11:3c]
RSSI: -79 [da:00:b9:58:11:5c]
RSSI: -79 [da:00:b9:58:11:5c]
RSSI: -74 [da:00:b9:66:11:8c]
RSSI: -78 [da:00:b9:66:11:8c]
RSSI: -82 [da:00:b9:74:11:bc]
RSSI: -76 [da:00:b9:74:11:bc]
RSSI: -86 [da:00:b9:80:11:dc]
RSSI: -76 [da:00:b9:8e:12:0c]
RSSI: -79 [da:00:b9:9c:12:2c]
RSSI: -88 [da:00:b9:a9:12:4c]
RSSI: -79 [da:00:b9:a9:12:4c]
RSSI: -73 [da:00:b9:b6:12:7c]
RSSI: -89 [da:00:b9:b6:12:7c]
RSSI: -79 [da:00:b9:c4:12:ac]
RSSI: -88 [da:00:b9:d1:12:cc]
RSSI: -79 [da:00:b9:d1:12:cc]
RSSI: -76 [da:00:b9:df:12:fc]
RSSI: -83 [da:00:b9:df:12:fc]
RSSI: -78 [da:00:b9:ec:13:1c]
RSSI: -76 [da:00:b9:ec:13:1c]
RSSI: -78 [da:00:b9:f9:13:3c]
RSSI: -75 [da:00:b9:f9:13:3c]
RSSI: -76 [da:00:ba:07:13:6c]
RSSI: -76 [da:00:ba:15:13:9c]
RSSI: -72 [da:00:ba:21:13:bc]
RSSI: -73 [da:00:ba:2f:13:ec]
RSSI: -72 [da:00:ba:3d:14:0c]
RSSI: -72 [da:00:ba:4a:14:3c]
RSSI: -72 [da:00:ba:4a:14:3c]
RSSI: -76 [da:00:ba:57:14:5c]
RSSI: -76 [da:00:ba:57:14:5c]
RSSI: -74 [da:00:ba:57:14:5c]
RSSI: -71 [da:00:ba:65:14:8c]
RSSI: -76 [da:00:ba:65:14:8c]
RSSI: -74 [da:00:ba:72:14:ac]
RSSI: -73 [da:00:ba:72:14:ac]
RSSI: -74 [da:00:ba:80:14:dc]
RSSI: -72 [da:00:ba:80:14:dc]
RSSI: -73 [da:00:ba:8e:14:fc]
RSSI: -71 [da:00:ba:9a:15:2c]
RSSI: -74 [da:00:ba:a8:15:4c]
RSSI: -76 [da:00:ba:b6:15:7c]
RSSI: -75 [da:00:ba:c2:15:9c]
RSSI: -76 [da:00:ba:c2:15:9c]
RSSI: -79 [da:00:ba:d0:15:cc]
RSSI: -78 [da:00:ba:d0:15:cc]
RSSI: -76 [da:00:ba:de:15:ec]
RSSI: -78 [da:00:ba:de:15:ec]
RSSI: -78 [da:00:ba:eb:16:1c]
RSSI: -77 [da:00:ba:eb:16:1c]
RSSI: -80 [da:00:ba:f9:16:3c]
RSSI: -77 [da:00:ba:f9:16:3c]
RSSI: -82 [da:00:bb:06:16:6c]
RSSI: -82 [da:00:bb:06:16:6c]
RSSI: -79 [da:00:bb:21:00:2c]
RSSI: -86 [da:00:bb:2f:00:5c]
RSSI: -84 [da:00:bb:3b:00:7c]
RSSI: -81 [da:00:bb:49:00:ac]
RSSI: -82 [da:00:bb:49:00:ac]
RSSI: -78 [da:00:bb:57:00:cc]
RSSI: -77 [da:00:bb:64:00:fc]
RSSI: -75 [da:00:bb:64:00:fc]
RSSI: -73 [da:00:bb:72:01:1c]
RSSI: -76 [da:00:bb:72:01:1c]
RSSI: -74 [da:00:bb:80:01:4c]
RSSI: -72 [da:00:bb:80:01:4c]
RSSI: -75 [da:00:bb:8c:01:6c]
RSSI: -73 [da:00:bb:8c:01:6c]
RSSI: -74 [da:00:bb:9a:01:9c]
RSSI: -71 [da:00:bb:a8:01:cc]
RSSI: -71 [da:00:bb:b5:01:ec]
RSSI: -74 [da:00:bb:c3:02:1c]
RSSI: -72 [da:00:bb:c3:02:1c]
RSSI: -73 [da:00:bb:d0:02:3c]
RSSI: -73 [da:00:bb:d0:02:3c]
RSSI: -74 [da:00:bb:dd:02:6c]
RSSI: -75 [da:00:bb:dd:02:6c]
RSSI: -73 [da:00:bb:eb:02:8c]
RSSI: -72 [da:00:bb:eb:02:8c]
RSSI: -73 [da:00:bb:f9:02:bc]
RSSI: -71 [da:00:bb:f9:02:bc]
RSSI: -70 [da:00:bc:05:02:dc]
RSSI: -71 [da:00:bc:05:02:dc]
RSSI: -70 [da:00:bc:13:03:0c]
RSSI: -69 [da:00:bc:13:03:0c]
RSSI: -70 [da:00:bc:21:03:3c]
RSSI: -69 [da:00:bc:2e:03:5c]
RSSI: -71 [da:00:bc:3c:03:7c]
RSSI: -76 [da:00:bc:4a:03:ac]
RSSI: -76 [da:00:bc:4a:03:ac]
RSSI: -75 [da:00:bc:56:03:cc]
RSSI: -84 [da:00:bc:56:03:cc]
RSSI: -79 [da:00:bc:64:03:fc]
RSSI: -79 [da:00:bc:64:03:fc]
RSSI: -73 [da:00:bc:72:04:2c]
RSSI: -72 [da:00:bc:72:04:2c]
RSSI: -69 [da:00:bc:72:04:2c]
RSSI: -67 [da:00:bc:7f:04:4c]
RSSI: -67 [da:00:bc:7f:04:4c]
RSSI: -66 [da:00:bc:8d:04:7c]
RSSI: -64 [da:00:bc:9b:04:9c]
RSSI: -62 [da:00:bc:9b:04:9c]
RSSI: -62 [da:00:bc:a7:04:cc]
RSSI: -59 [da:00:bc:c3:05:1c]
RSSI: -58 [da:00:bc:d0:05:3c]
RSSI: -60 [da:00:bc:de:05:6c]
RSSI: -59 [da:00:bc:de:05:6c]
RSSI: -58 [da:00:bc:ec:05:9c]
RSSI: -59 [da:00:bc:ec:05:9c]
RSSI: -60 [da:00:bc:f8:05:bc]
RSSI: -58 [da:00:bc:f8:05:bc]
RSSI: -59 [da:00:bd:07:05:ec]
RSSI: -61 [da:00:bd:14:06:0c]
RSSI: -61 [da:00:bd:14:06:0c]
RSSI: -61 [da:00:bd:2f:06:5c]
RSSI: -60 [da:00:bd:2f:06:5c]
RSSI: -63 [da:00:bd:3d:06:8c]
RSSI: -62 [da:00:bd:4a:06:ac]
RSSI: -62 [da:00:bd:4a:06:ac]
RSSI: -66 [da:00:bd:4a:06:ac]
RSSI: -64 [da:00:bd:58:06:dc]
RSSI: -65 [da:00:bd:58:06:dc]
RSSI: -65 [da:00:bd:58:06:dc]
RSSI: -71 [da:00:bd:66:06:fc]
RSSI: -69 [da:00:bd:66:06:fc]
RSSI: -70 [da:00:bd:72:07:2c]
RSSI: -77 [da:00:bd:72:07:2c]
RSSI: -81 [da:00:bd:80:07:4c]
RSSI: -89 [da:00:bd:80:07:4c]
RSSI: -79 [da:00:bd:8e:07:7c]
RSSI: -75 [da:00:bd:9b:07:9c]
RSSI: -70 [da:00:bd:a9:07:cc]
RSSI: -70 [da:00:bd:b7:07:fc]
RSSI: -70 [da:00:bd:b7:07:fc]
RSSI: -76 [da:00:bd:c3:08:1c]
RSSI: -71 [da:00:bd:c3:08:1c]
RSSI: -72 [da:00:bd:d2:08:4c]
RSSI: -86 [da:00:bd:d2:08:4c]
RSSI: -75 [da:00:bd:df:08:6c]
RSSI: -80 [da:00:bd:df:08:6c]
RSSI: -80 [da:00:bd:df:08:6c]
RSSI: -82 [da:00:bd:ec:08:9c]
RSSI: -76 [da:00:bd:fa:08:bc]
RSSI: -78 [da:00:be:08:08:ec]
RSSI: -76 [da:00:be:08:08:ec]
RSSI: -76 [da:00:be:15:09:0c]
RSSI: -76 [da:00:be:15:09:0c]
RSSI: -75 [da:00:be:15:09:0c]
RSSI: -78 [da:00:be:23:09:3c]
RSSI: -77 [da:00:be:23:09:3c]
RSSI: -78 [da:00:be:31:09:6c]
RSSI: -82 [da:00:be:3d:09:8c]
RSSI: -82 [da:00:be:3d:09:8c]
RSSI: -74 [da:00:be:4c:09:bc]
RSSI: -80 [da:00:be:4c:09:bc]
RSSI: -79 [da:00:be:4c:09:bc]
RSSI: -77 [da:00:be:59:09:dc]
RSSI: -72 [da:00:be:59:09:dc]
RSSI: -77 [da:00:be:66:0a:0c]
RSSI: -77 [da:00:be:66:0a:0c]
RSSI: -78 [da:00:be:74:0a:2c]
RSSI: -72 [da:00:be:82:0a:5c]
RSSI: -79 [da:00:be:8f:0a:7c]
RSSI: -81 [da:00:be:9d:0a:ac]
RSSI: -75 [da:00:be:9d:0a:ac]
RSSI: -70 [da:00:be:ab:0a:dc]
RSSI: -77 [da:00:be:ab:0a:dc]
RSSI: -75 [da:00:be:b8:0a:fc]
RSSI: -72 [da:00:be:b8:0a:fc]
RSSI: -76 [da:00:be:c6:0b:2c]
RSSI: -76 [da:00:be:c6:0b:2c]
RSSI: -78 [da:00:be:d4:0b:4c]
RSSI: -79 [da:00:be:e0:0b:7c]
RSSI: -73 [da:00:be:f4:0b:ac]
RSSI: -76 [da:00:be:f4:0b:ac]
RSSI: -73 [da:00:bf:04:0b:dc]
RSSI: -78 [da:00:bf:10:0c:0c]
RSSI: -75 [da:00:bf:10:0c:0c]
RSSI: -76 [da:00:bf:1f:0c:3c]
RSSI: -81 [da:00:bf:1f:0c:3c]
RSSI: -80 [da:00:bf:2d:0c:5c]
RSSI: -78 [da:00:bf:2d:0c:5c]
RSSI: -84 [da:00:bf:39:0c:8c]
RSSI: -79 [da:00:bf:39:0c:8c]
RSSI: -80 [da:00:bf:47:0c:ac]
RSSI: -72 [da:00:bf:55:0c:dc]
RSSI: -77 [da:00:bf:62:0d:0c]
RSSI: -78 [da:00:bf:70:0d:2c]
RSSI: -78 [da:00:bf:70:0d:2c]
RSSI: -73 [da:00:bf:7e:0d:5c]
RSSI: -82 [da:00:bf:7e:0d:5c]
RSSI: -79 [da:00:bf:8b:0d:7c]
RSSI: -73 [da:00:bf:8b:0d:7c]
RSSI: -88 [da:00:bf:99:0d:ac]
RSSI: -80 [da:00:bf:99:0d:ac]
RSSI: -83 [da:00:bf:a7:0d:dc]
RSSI: -71 [da:00:bf:b4:0d:fc]
RSSI: -74 [da:00:bf:c2:0e:2c]
RSSI: -79 [da:00:bf:d0:0e:4c]
RSSI: -72 [da:00:bf:d0:0e:4c]
RSSI: -74 [da:00:bf:dd:0e:7c]
RSSI: -80 [da:00:bf:dd:0e:7c]
RSSI: -73 [da:00:bf:eb:0e:9c]
RSSI: -77 [da:00:bf:eb:0e:9c]
RSSI: -84 [da:00:bf:f9:0e:cc]
RSSI: -86 [da:00:bf:f9:0e:cc]
RSSI: -76 [da:00:bf:f9:0e:cc]
RSSI: -76 [da:00:bf:f9:0e:cc]
RSSI: -80 [da:00:c0:14:0f:1c]
RSSI: -85 [da:00:c0:22:0f:4c]
RSSI: -85 [da:00:c0:2e:0f:6c]
RSSI: -84 [da:00:c0:2e:0f:6c]
RSSI: -76 [da:00:c0:3c:0f:9c]
RSSI: -87 [da:00:c0:3c:0f:9c]
RSSI: -77 [da:00:c0:4b:0f:bc]
RSSI: -88 [da:00:c0:57:0f:ec]
RSSI: -88 [da:00:c0:57:0f:ec]
RSSI: -75 [da:00:c0:57:0f:ec]
RSSI: -75 [da:00:c0:57:0f:ec]
RSSI: -86 [da:00:c0:65:10:0c]
RSSI: -73 [da:00:c0:73:10:3c]
RSSI: -73 [da:00:c0:73:10:3c]
RSSI: -82 [da:00:c0:80:10:6c]
RSSI: -72 [da:00:c0:80:10:6c]
RSSI: -80 [da:00:c0:8e:10:8c]
RSSI: -72 [da:00:c0:8e:10:8c]
RSSI: -73 [da:00:c0:9c:10:bc]
RSSI: -71 [da:00:c0:a9:10:dc]
RSSI: -75 [da:00:c0:b7:11:0c]
RSSI: -76 [da:00:c0:b7:11:0c]
RSSI: -71 [da:00:c0:b7:11:0c]
